ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
947,3,驗光師法草案,2006/3/17,2007/4/25,委員會審查,0,0,1,0,楊麗環,張麗善,李和順,陳明真,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳英毅,蔡錦隆,高思博,盧天麟,曹壽民,盧博基,林德福,張昌財,羅世雄,朱俊曉,林南生,李永萍,楊仁福,林滄敏,陳志彬,林鴻池,張慶忠,賴士葆,李復興,黃昭順,洪玉欽,白添枝,黃志雄,吳松柏,費鴻泰,伍錦霖,曹爾忠,雷倩,劉銓忠,王昱婷,羅明才,杜文卿,周守訓,黃健庭,林春德,郭素春,趙良燕,徐耀昌,陳朝龍,吳成典,鍾紹和,林正二,劉盛良,,,,,,,,,,,,,,,,,,,,,"本院委員楊麗環、張麗善、李和順、陳明真等 52人,有鑒於 驗光從業人員的管理制度的規範仍付之闕如,擬具「驗光師 法」草案,給予驗光配鏡業者法律規範,使執業技術及範圍 劃分清楚,分工明確。是否有當?請公決。"
948,3,都市計畫法修正第四十八條及刪除第五十條之二條文草案,2006/3/17,2006/3/17,交付審查,0,0,0,0,王幸男,王昱婷,江昭儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,余政道,林耘生,吳秉叡,許榮淑,林重謨,謝明源,陳重信,吳明敏,林樹山,郭榮宗,張花冠,謝欣霓,陳憲中,鄭國忠,李俊毅,李明憲,李昆澤,林國慶,藍美津,郭玟成,蕭美琴,陳瑩,陳朝龍,顏文章,張慶惠,蔡其昌,沈發惠,林為洲,吳富貴,陳金德,郭正亮,邱永仁,管碧玲,陳秀惠,黃淑英,王世堅,高建智,張川田,莊和子,蔡家福,陳銀河,盧天麟,徐少萍,林滄敏,李敖,廖本煙,吳清池,曹來旺,林正二,張麗善,陳根德,,,,,,,,,,,,"本院委員王幸男、王昱婷、江昭儀等 55人,針對現行都市計 畫法現行法對於公共設施保留地之保留期限不僅無任何限制 ,對保留期間之補償規定亦付諸闕如,讓所有權人在法律上 擁有土地,卻嚴格限制其使用、收益及處分權,違反憲法第 十五條財產權之保障及第二十三條比例原則之規範意旨,實 有修正之必要,爱提出都市計畫法第四十八條、第五十條之 二條文修正草案,是否有當,敬請公決。"
949,3,海關進口稅則第二十七章部分稅則修正草案,2006/3/17,2006/3/24,交付審查,0,0,0,0,謝國樑,柯淑敏,張碩文,羅明才,蔡正元,蔡家福,,,,,,,,,,,,,,,,,,,,,,,,,,,,劉文雄,呂學樟,徐耀昌,林炳坤,張顯耀,傅崐萁,林春德,林正二,鍾紹和,黃健庭,吳英毅,許舒博,陳朝容,羅世雄,張麗善,侯彩鳳,林德福,費鴻泰,李敖,楊宗哲,廖婉汝,吳志揚,徐少萍,陳秀卿,趙良燕,林滄敏,伍錦霖,孔文吉,郭素春,周守訓,翁重鈞,邱創進,林郁方,陳銀河,帥化民,杜文卿,吳松柏,楊仁福,黃偉哲,林正峰,李復興,吳清池,,,,,,,,,,,,,,,,,,,,,,"本院委員謝國樑、柯淑敏、張碩文、羅明才、蔡正元、蔡家 福等48人,有鑒於國內油品市場自九十年開放油品市場自由 化競爭允許輸入進口油品,惟至今仍為寡佔之市場型態,未 因開放市場而產生競爭,且有聯合行為之產生,嚴重損及消 費者權益。為期能增加競爭業者,以促使國內油品市場朝健 全之自由市場機制發展,維護消費者權益,並藉此增加政府 財政收入,爱提案修訂海關進口稅則第二十七章部分條文。 是否有當,敬請公決。"
950,3,總統副總統選舉罷免法第二十七條條文修正草案,2006/3/17,2007/4/12,委員會審查,0,0,1,0,謝國樑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周守訓,劉文雄,李永萍,傅崐萁,帥化民,李慶華,張顯耀,林郁方,盧秀燕,章仁香,廖婉汝,賴士葆,吳育昇,伍錦霖,羅明才,李鴻鈞,高思博,李慶安,陳進丁,費鴻泰,吳清池,楊瓊瓔,林滄敏,曹爾忠,葉芳雄,侯彩鳳,白添枝,朱俊曉,柯俊雄,郭素春,黃德福,林正峰,吳成典,林德福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員謝國樑等 35人,有鑒於此次「終統」事件之中、英 文紛爭,不僅造成國內國人的疑慮,更引發美方要求確認及 國際間的質疑,此皆肇因於領導人英文程度不足,進而影響 台灣國際形象及總統威信。爱新修訂「總統副總統選舉罷免 法」規定之候選人資格,增列需經中級英文檢定及格,方可 登記參選。是否有當?敬請公決。"
951,3,農業發展條例刪除第三十一條及修正第三十九條條文草案,2006/3/17,2006/12/22,三讀,1,1,1,0,蔡勝佳,鍾紹和,李全教,林正峰,沈智慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,徐耀昌,呂學樟,伍錦霖,劉銓忠,徐少萍,陳志彬,黃健庭,李鴻鈞,高思博,黃義交,周守訓,廖婉汝,郭素春,翁重鈞,張碩文,吳清池,林春德,趙良燕,李永萍,陳根德,黃志雄,費鴻泰,章仁香,紀國棟,林正二,蔡豪,李敖,何智輝,吳英毅,林滄敏,謝國樑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員蔡勝佳、鍾紹和、李全教、林正峰、沈智慧等 37人 ,有鑑於「農業發展條例」第三十一條規定限制耕地所有權 移轉登記之相關規定,不符合公平原則,已嚴重影響農民權 益,爱此,特擬具「農業發展條例」第三十一條及第三十九 條修正草案,是否有當?敬請公決。"
952,3,國防工業發展基金設置條例第十條條文修正草案,2006/3/17,2006/12/12,三讀,1,1,1,0,林郁方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,梅長錡,林德福,林正二,劉盛良,雷倩,徐耀昌,林建榮,徐少萍,朱俊曉,蔡正元,趙良燕,林春德,李復興,郭素春,沈發惠,周守訓,顧崇廉,蔣孝嚴,楊仁福,呂學樟,吳敦義,侯彩鳳,王昱婷,朱鳳芝,黃昭順,邱鏡淳,翁重鈞,柯淑敏,黃志雄,伍錦霖,吳成典,楊瓊瓔,黃健庭,鍾紹和,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林郁方等 35人,擬具「國防工業發展基金設置條例 第十條條文修正案」,明定該基金之工作方針、預算、決算 及報告等資訊應予公開和送交立法院的時間。是否有當,敬 請公決。"
953,3,公職人員選舉罷免法部分條文修正草案,2006/3/17,2006/5/10,委員會審查,0,0,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「公職人員選舉罷 免法」相關條文應予以配合修正,爱提出「公職人員選舉罷 免法」部分條文修正草案。是否有當?敬請公決。"
954,3,司法院組織法第八條條文修正草案,2006/3/17,2006/3/17,交付審查,0,0,0,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「司法院組織法」 相關條文應予以配合修正,爱提出「司法院組織法」部分條 文修正草案。是否有當?敬請公決。"
955,3,農田水利會組織通則第二十三條條文修正草案,2006/3/17,2007/12/21,二讀,0,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「農田水利會組織 通則」相關條文應予以配合修正,爱提出「農田水利會組織 通則」部分條文修正草案。是否有當?敬請公決。"
956,3,印信條例第三條及第五條條文修正草案,2006/3/17,2007/3/2,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「印信條例」相關 條文應予以配合修正,爱提出「印信條例」部分條文修正草 案。是否有當?敬請公決。"
957,3,漁會法第二十九條條文修正草案,2006/3/17,2006/3/17,交付審查,0,0,0,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「漁會法」相關條 文應予以配合修正, 提出「漁會法」部分條文修正草案。 是否有當?敬請公決。"
958,3,農會法第二十七條條文修正草案,2006/3/17,2006/3/17,交付審查,0,0,0,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「農會法」相關條 文應予以配合修正,爱提出「農會法」部分條文修正草案。 是否有當?敬請公決。"
959,3,公務人員任用法第十八條條文修正草案,2006/3/17,2007/3/2,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「公務人員任用法 」相關條文應予以配合修正,爱提出「公務人員任用法」部 分條文修正草案。是否有當?敬請公決。"
960,3,公職人員財產申報法第六條及第八條條文修正草案,2006/3/17,2007/3/5,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「公職人員財產申 報法」相關條文應予以配合修正,爱提出「公職人員財產申 報法」部分條文修正草案。是否有當?敬請公決。"
961,3,公務人員考績法第十四條條文修正草案,2006/3/17,2007/3/2,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「公務人員考績法 」相關條文應予以配合修正,爱提出「公務人員考績法」部 分條文修正草案。是否有當?敬請公決。"
962,3,公文程式條例第二條條文修正草案,2006/3/17,2007/3/2,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「公文程式條例」 相關條文應予以配合修正,爱提出「公文程式條例」部分條 文修正草案。是否有當?敬請公決。"
963,3,監察院組織法第六條條文修正草案,2006/3/17,2006/3/17,交付審查,0,0,0,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「監察院組織法」 相關條文應予以配合修正,爱提出「監察院組織法」部分條 文修正草案。是否有當?敬請公決。"
964,3,中華民國總統府組織法第三條條文修正草案,2006/3/17,2007/3/2,三讀,1,1,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「中華民國總統府 組織法」相關條文應予以配合修正,爱提出「中華民國總統 府組織法」部分條文修正草案。是否有當?敬請公決。"
965,3,立法院職權行使法第四十四條條文修正草案,2006/3/17,2006/11/20,委員會審查,0,0,1,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑒於國民大會已廢除,「立法院職權行使 法」相關條文應予以配合修正, 提出「立法院職權行使法 」部分條文修正草案。是否有當?敬請公決。"
966,3,勞工保險條例第五條條文修正草案,2006/3/17,2006/3/17,交付審查,0,0,0,0,張麗善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,何敏豪,郭榮宗,李鎮楠,張慶惠,張慶忠,盧秀燕,許舒博,曹爾忠,李俊毅,彭添富,楊麗環,郭正亮,王淑慧,謝國樑,吳七成,楊仁福,陳志彬,楊瓊瓔,林建榮,謝欣霓,高建智,劉文雄,魏明谷,吳成典,林國慶,李永萍,許榮淑,吳松柏,曹來旺,黃健庭,郭素春,陳銀河,張碩文,林正峰,蔡家福,鄭朝明,劉銓忠,黃昭順,周守訓,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員張麗善等 40人,鑑於政府長期將勞保基金投入股市 ,無法確保勞工權益,甚至當股市虧損嚴重時,影響勞工權 益甚鉅。事實上,勞工保險基金之運作,依法由勞保局依其 專業規劃之,但仍須經勞工監理委員會審議通過。惟目前勞 工監理委員會之勞工席次代表僅為四分之一,無法使勞工具 有實質決策權。 建議提案修正『勞工保險條例第五條』, 增列勞工保險監理委員會之勞工代表人數為委員會人數二分 之一,澈底落實由勞工團體監督勞保基金之用途,保障勞工 既有權益。是否有當,請公決案。"
967,3,就業服務法第五十八條條文修正草案,2006/3/17,2007/5/4,三讀,1,1,1,0,張顯耀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,廖婉汝,柯俊雄,傅崐萁,林國慶,吳成典,蔡勝佳,高思博,蔡正元,謝國樑,蔡家福,孫大千,陳朝容,林正二,柯淑敏,洪秀柱,朱鳳芝,林鴻池,張麗善,郭素春,王昱婷,吳松柏,楊瓊瓔,蔡豪,黃健庭,林春德,趙良燕,徐少萍,鍾紹和,林德福,徐耀昌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員張顯耀等 31人,有鑑於現時法令將外勞失蹤情事歸 責於雇主,並要求雇主於尋獲外勞前不得申請遞補,造成對 外勞有急切需求之雇主極大不便,為使外勞政策符合市場需 求並權責相符,爱擬具「就業服務法」第五十八條條文修正 草案,使雇主得及時遞補外勞,並將外勞失蹤問題歸責於仲 介公司,是否有當,敬請公決。"
968,3,兩岸維持現狀法草案,2006/3/17,2006/5/12,交付審查,0,0,0,1,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團擬具「兩岸維持現狀法草案」,請審議案。"
969,3,國防部組織法修正草案,2006/3/17,2007/4/12,委員會審查,0,0,1,0,林郁方,朱鳳芝,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林益世,柯俊雄,吳清池,曹爾忠,謝國樑,章仁香,高思博,林德福,鄭金玲,孫大千,羅明才,蔣孝嚴,王昱婷,洪秀柱,李永萍,黃健庭,趙良燕,蔡正元,邱鏡淳,黃志雄,紀國棟,徐耀昌,呂學樟,陳志彬,吳成典,蘇起,郭素春,徐少萍,楊瓊瓔,林春德,蔡家福,周守訓,林正二,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林郁方、朱鳳芝、廖婉汝等 36人,為落實文人領軍 精神,使國防組織能符合未來國防施政之實際需要,並改善 現行國防科研機構位階太低、缺乏彈性之缺失,特參照「中 央行政機關組織基準法體例」,擬具「國防部組織法修正草 案」。是否有當,敬請公決。"
970,3,所得稅法第十七條條文修正草案,2006/3/24,2006/5/26,三讀,1,1,1,0,費鴻泰,李顯榮,羅明才,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洪玉欽,黃志雄,蔣孝嚴,李敖,張昌財,羅世雄,陳秀卿,潘維剛,賴士葆,高金素梅,劉盛良,許舒博,蔡錦隆,王世堅,林德福,吳英毅,呂學樟,曹壽民,楊仁福,帥化民,陳志彬,曹爾忠,吳育昇,林滄敏,白添枝,黃德福,雷倩,吳志揚,李紀珠,林南生,李永萍,黃義交,吳松柏,林惠官,劉文雄,李鴻鈞,楊麗環,洪秀柱,張慶忠,徐少萍,王昱婷,朱鳳芝,高思博,黃健庭,吳成典,孔文吉,曾永權,,,,,,,,,,,,,,,,,"本院委員費鴻泰、李顯榮、羅明才等 55人,有鑒於目前財政 部將全民健康保險費視為一般人身保險,納入所得稅法第十 七條第一項第二款第二目列舉扣除額之範圍,與一般人身保 險並列合計扣除上限,並不符合社會公平原則,更可能加速 全民健康保險制度崩潰,故擬具所得稅法第十七條條文修正 草案,將全民健康保險費單獨列為特別扣除額,保費支出改 為全額扣除,是否有當?請公決。"
971,3,所得稅法第十七條條文修正草案,2006/3/24,2006/12/18,委員會審查,0,0,1,0,費鴻泰,李顯榮,羅明才,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃志雄,蔣孝嚴,李敖,高思博,黃健庭,朱鳳芝,楊麗環,孔文吉,李永萍,曾永權,王昱婷,洪玉欽,張昌財,羅世雄,許舒博,潘維剛,賴士葆,高金素梅,劉盛良,蔡錦隆,陳秀卿,李復興,蘇起,郭素春,謝文政,楊仁福,林德福,吳英毅,呂學樟,曹壽民,林滄敏,帥化民,曹爾忠,吳育昇,白添枝,徐中雄,雷倩,吳成典,陳志彬,吳志揚,黃義交,林惠官,黃德福,劉文雄,李鴻鈞,徐少萍,吳松柏,洪秀柱,張慶忠,王世堅,李紀珠,林南生,高建智,,,,,,,,,,,"本院委員費鴻泰、李顯榮、羅明才等 56人,有鑒於目前所得 稅法第十七條第一項第二款,有關儲蓄特別扣除額之規定, 單身與有配偶者之扣除額皆為二十七萬元,形同變相處罰結 婚之國民,影響國人結婚、生育的意願。近年來國人結婚年 齡逐漸增高、生育率不斷降低,台灣早已邁入高齡化社會。 為扭轉這樣的趨勢,政府自應鼓勵國人結婚、生育,故擬具 所得稅法第十七條條文修正草案,將有配偶者之儲蓄特別扣 除額提高為單身者之兩倍。是否有當?請公決。"
972,3,消防法第十五條之一及第四十二條之一條文修正草案,2006/3/24,2007/12/21,二讀,0,1,1,0,王幸男,王昱婷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,余政道,林耘生,林重謨,吳秉叡,許榮淑,謝明源,陳重信,林樹山,吳明敏,郭榮宗,李明憲,李昆澤,陳秀惠,陳憲中,李俊毅,張花冠,林國慶,郭玟成,謝欣霓,蕭美琴,陳瑩,蔡其昌,藍美津,陳朝龍,顏文章,鄭國忠,沈發惠,林為洲,吳富貴,黃淑英,陳金德,郭正亮,邱永仁,管碧玲,王世堅,高建智,張川田,莊和子,蔡家福,陳銀河,盧天麟,徐少萍,廖本煙,鍾紹和,曹來旺,趙良燕,陳根德,張麗善,林正二,,,,,,,,,,,,,,"本院委員王幸男、王昱婷等 52人,針對現行消防法第十五條 之一雖規定新安裝之熱水器必須符合新法之安全規定,但對 於已裝設於室內不符合安全規範之舊熱水器並無強制遷移或 加裝安全設備之規定,僅賴各地消防機關宣導並以補助及勸 導之方式為之,恐成效不彰。本席等認為,實際上這些舊的 熱水器對於人民生命及公共安全存在極大之威脅,政府主管 機關應儘速以更有效的措施強制拆除這些不定時炸彈;再者 ,供公眾使用之建築物如有使用燃氣或燃油熱水器者,亦應 增訂安全檢查之規定,以保障人民之生命安全,現行規定實 有修正之必要,爱提出消防法第十五條之一、第四十二條之 一條文修正草案,是否有當?請公決。"
973,3,教育部組織法部分條文修正草案,2006/3/24,2006/3/24,交付審查,0,0,0,0,盧秀燕,鄭金玲,王昱婷,陳朝容,林炳坤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林建榮,潘維剛,廖婉汝,陳秀惠,劉盛良,林正二,李復興,許榮淑,徐耀昌,林為洲,孫大千,鍾紹和,陳秀卿,林春德,孔文吉,林滄敏,紀國棟,林正峰,張碩文,黃健庭,呂學樟,吳清池,吳松柏,陳銀河,趙良燕,楊仁福,黃昭順,彭添富,郭素春,郭榮宗,曾華德,曹來旺,吳成典,謝明源,廖本煙,李鎮楠,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、鄭金玲、王昱婷、陳朝容、林炳坤等 41 人 ,為求整合國家資源,健全學前幼兒教育,讓制度更為周延 ,建議設置幼兒教育司專責主管,特提出「教育部組織法部 分條文修正案」,是否允當,敬請公決。"
974,3,卸任總統副總統禮遇條例第二條條文修正草案,2006/3/24,2006/3/24,交付審查,0,0,0,0,賴士葆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,許舒博,費鴻泰,朱俊曉,黃昭順,謝國樑,黃偉哲,林滄敏,林德福,黃健庭,呂學樟,謝文政,楊仁福,吳松柏,李慶華,柯俊雄,雷倩,吳成典,林益世,葉芳雄,白添枝,李慶安,李永萍,朱鳳芝,林郁方,黃德福,吳志揚,曾永權,伍錦霖,蔡錦隆,江丙坤,周守訓,王昱婷,曹壽民,李全教,郭素春,吳英毅,李紀珠,帥化民,蘇起,黃志雄,章仁香,徐少萍,,,,,,,,,,,,,,,,,,,,,,"本院委員賴士葆等 43人,為現行「卸任總統副總統禮遇條例 」不合理的待遇之修正普獲朝野共識,拱諸卸任正副元首之 禮遇,立法精神在於對卸任正副元首表達一定的尊崇,然正 副元首卸任後即回歸為一般平民,禮遇卸任正副元首必須適 格,而非終身供養,應以「養廉」為根本。 特擬本修正草 案,修正卸任元首、副元首之禮遇範圍與年限,讓正副元首 卸任後之禮遇能夠獲得全民的認同,以符公平正義。是否有 當?敬請公決。"
